nces_id,district_name,state,lea_type,urbanicity,fleet_size,enrollment,median_income,poverty_rate,pct_hispanic,pct_white,pct_black,pm25,is_charter,NCES District ID_x,IS_APPLICANT,Round,IS_ADOPTER,NUM_ADOPTED,Funding Mechanism,IV_Z,NCES District ID_y,School District Prioritized,is_priority,IS_LOTTERY_WINNER,IS_LOTTERY_LOSER
2723970,OGILVIE PUBLIC SCHOOL DISTRICT,MN,1.0,Rural,7.0,522.0,65756.0,0.111,0.0139999999999999,0.985,0.013,5.20170631,0,2723970,1,,1,0,LOTTERY_WINNER,1,,,0,1,0
3606330,CANANDAIGUA CITY SCHOOL DISTRICT,NY,1.0,Suburban,54.0,3288.0,72566.0,0.094,0.0559999999999999,0.96,0.0289999999999999,6.495449178,0,,0,,0,0,None,0,,,0,0,0
3606360,CANASERAGA CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,6.0,212.0,54737.0,0.147,0.009,0.998,0.0,6.194685448,0,,0,,0,0,None,0,,,0,0,0
3606390,CANASTOTA CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,25.0,1253.0,62086.0,0.079,0.003,0.986,0.01,6.444614085,0,,0,,0,0,None,0,,,0,0,0
3606420,CANDOR CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,20.0,722.0,48945.0,0.143,0.038,0.911,0.009,6.771390738,0,,0,,0,0,None,0,,,0,0,0
3606470,CANTON CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,26.0,1140.0,63402.0,0.142,0.036,0.92,0.051,6.22495259,0,,0,,0,0,None,0,,,0,0,0
3606500,SPACKENKILL UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,14.0,1563.0,102045.0,0.044,0.124,0.779,0.089,7.405326002,0,,0,,0,0,None,0,,,0,0,0
3606540,CARLE PLACE UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,,1264.0,126467.0,0.057,0.105,0.8190000000000001,0.02,7.710051164,0,,0,,0,0,None,0,,,0,0,0
3606570,CARMEL CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,100.0,3782.0,109746.0,0.073,0.176,0.8370000000000001,0.066,7.568040405,0,,0,,0,0,None,0,,,0,0,0
3606630,CARTHAGE CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,83.0,2909.0,57991.0,0.125,0.088,0.904,0.07,6.055977556,0,3606630,1,R1 - 2022 Rebates,0,0,None,0,3606630,No,0,0,1
3606660,CASSADAGA VALLEY CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,19.0,824.0,54702.0,0.122,0.016,0.949,0.045,6.937107095,0,3606660,1,R2 - Grants,0,0,None,0,3606660,No,0,0,1
3606690,CATO-MERIDIAN CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,20.0,884.0,66176.0,0.125,0.003,0.983,0.002,6.59342788,0,,0,,0,0,None,0,,,0,0,0
3606720,CATSKILL CENTRAL SCHOOL DISTRICT,NY,1.0,Town,,1318.0,52353.0,0.128,0.053,0.901,0.066,6.437767542,0,,0,,0,0,None,0,,,0,0,0
3606780,CAZENOVIA CENTRAL SCHOOL DISTRICT,NY,1.0,Town,27.0,1314.0,77731.0,0.052,0.03,0.959,0.0279999999999999,6.357976071,0,,0,,0,0,None,0,,,0,0,0
3606840,CENTER MORICHES UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,,1488.0,121250.0,0.031,0.1989999999999999,0.936,0.022,6.511340121,0,,0,,0,0,None,0,,,0,0,0
3606870,CENTRAL ISLIP UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,,7902.0,92439.0,0.09,0.564,0.509,0.23,7.103086531,0,3606870,1,R1 - 2022 Rebates,0,0,None,0,3606870,No,0,0,1
3606900,CENTRAL SQUARE CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,82.0,3636.0,76560.0,0.126,0.019,0.989,0.015,6.428243738,0,,0,,0,0,None,0,,,0,0,0
3606990,CHAPPAQUA CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,,3574.0,250000.0,0.019,0.036,0.845,0.047,8.127839315,0,,0,,0,0,None,0,,,0,0,0
3607020,GRAND ISLAND CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,65.0,2865.0,97128.0,0.036,0.03,0.95,0.033,8.097239325,0,3607020,1,R1 - 2022 Rebates,0,0,None,0,3607020,No,0,0,1
3607050,CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,11.0,352.0,61198.0,0.106,0.009,0.984,0.012,6.009224935,0,,0,,0,0,None,0,,,0,0,0
3607080,CHATEAUGAY CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,12.0,548.0,60197.0,0.132,0.018,0.977,0.012,5.780374405,0,3607080,1,R3 - 2023 Rebates,0,0,None,0,3607080,Yes,1,0,1
4022560,OILTON,OK,1.0,Rural,,273.0,38977.0,0.177,0.012,0.931,0.009,8.389683792,0,4022560,1,,1,2,LOTTERY_WINNER,1,,,0,1,0
3607170,CHAZY UNION FREE SCHOOL DISTRICT,NY,1.0,Rural,12.0,470.0,73989.0,0.0969999999999999,0.009,0.995,0.034,6.216490673,0,,0,,0,0,None,0,,,0,0,0
3607230,CHEEKTOWAGA CENTRAL SCHOOL DISTRICT,NY,1.0,Urban,,2272.0,57345.0,0.094,0.042,0.763,0.236,7.735624459,0,,0,,0,0,None,0,,,0,0,0
3607260,CHENANGO FORKS CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,30.0,1382.0,63769.0,0.174,0.02,0.982,0.023,6.775699972,0,,0,,0,0,None,0,,,0,0,0
3607290,CHENANGO VALLEY CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,30.0,1726.0,66824.0,0.092,0.03,0.942,0.039,6.829225323,0,3607290,1,R1 - 2022 Rebates,0,0,None,0,3607290,No,0,0,1
3607320,WESTHILL CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,43.0,1743.0,84740.0,0.042,0.049,0.914,0.107,6.702656419,0,,0,,0,0,None,0,,,0,0,0
3607380,CHESTER UNION FREE SCHOOL DISTRICT,NY,1.0,Rural,,1011.0,107694.0,0.05,0.1969999999999999,0.78,0.111,7.298258352,0,,0,,0,0,None,0,,,0,0,0
3607470,CHITTENANGO CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,42.0,1926.0,71696.0,0.085,0.025,0.979,0.008,6.458583153,0,,0,,0,0,None,0,,,0,0,0
3607530,CHURCHVILLE-CHILI CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,101.0,3860.0,79435.0,0.07,0.036,0.909,0.076,6.806060309,0,3607530,1,R1 - 2022 Rebates,0,0,None,0,3607530,No,0,0,1
3607560,CINCINNATUS CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,16.0,558.0,51346.0,0.138,0.01,0.982,0.003,6.398743993,0,3607560,1,R1 - 2022 Rebates,0,0,None,0,3607560,Yes,1,0,1
3607590,CLARENCE CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,83.0,4130.0,105858.0,0.059,0.02,0.981,0.011,7.521709925,0,,0,,0,0,None,0,,,0,0,0
3607650,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,19.0,891.0,71685.0,0.128,0.049,0.917,0.073,6.420809712,0,,0,,0,0,None,0,,,0,0,0
3607680,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,NY,1.0,Urban,,1389.0,56690.0,0.126,0.038,0.7290000000000001,0.222,7.880139588,0,,0,,0,0,None,0,,,0,0,0
3607710,CLIFTON-FINE CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,11.0,254.0,43600.0,0.185,0.023,0.978,0.0289999999999999,5.665402479,0,3607710,1,R3 - 2023 Rebates,0,0,None,0,3607710,Yes,1,0,1
3607770,CLINTON CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,24.0,1264.0,66895.0,0.109,0.045,0.961,0.015,6.424720694,0,,0,,0,0,None,0,,,0,0,0
3607860,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,22.0,801.0,56202.0,0.16,0.019,0.974,0.052,6.626309488,0,,0,,0,0,None,0,,,0,0,0
3607890,CLYMER CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,11.0,371.0,66583.0,0.078,0.011,0.988,0.001,7.118350229,0,,0,,0,0,None,0,,,0,0,0
3607980,COHOES CITY SCHOOL DISTRICT,NY,1.0,Suburban,,1873.0,58669.0,0.161,0.055,0.903,0.132,7.190356315,0,,0,,0,0,None,0,,,0,0,0
3608010,COLD SPRING HARBOR CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,,1570.0,250000.0,0.032,0.066,0.938,0.013,7.701079196,0,,0,,0,0,None,0,,,0,0,0
3608130,COMMACK UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,,5590.0,156431.0,0.021,0.077,0.913,0.027,7.346178563,0,,0,,0,0,None,0,,,0,0,0
0628320,Old Adobe Union,CA,1.0,Urban,7.0,1836.0,108132.0,0.049,0.23,0.821,0.027,6.500534056,0,,0,,0,0,None,0,,,0,0,0
3608250,COOPERSTOWN CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,17.0,795.0,77263.0,0.067,0.032,0.952,0.021,6.146211052,0,,0,,0,0,None,0,,,0,0,0
5306180,Olympia School District,WA,1.0,Urban,88.0,9633.0,80178.0,0.114,0.09,0.87,0.068,6.43239906,0,5306180,1,R1 - 2022 Rebates,0,0,None,0,5306180,No,0,0,1
3608340,PEMBROKE CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,28.0,865.0,61813.0,0.087,0.0069999999999999,0.989,0.011,6.881601741,0,,0,,0,0,None,0,,,0,0,0
3608370,CORINTH CENTRAL SCHOOL DISTRICT,NY,1.0,Town,17.0,1097.0,70156.0,0.098,0.01,0.991,0.008,6.491669219,0,,0,,0,0,None,0,,,0,0,0
3608400,CORNING CITY SCHOOL DISTRICT,NY,1.0,Town,27.0,4340.0,71002.0,0.094,0.018,0.94,0.031,6.453143121,0,,0,,0,0,None,0,,,0,0,0
3608430,CORNWALL CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,,3006.0,116478.0,0.032,0.181,0.8190000000000001,0.079,7.464484992,0,,0,,0,0,None,0,,,0,0,0
3608460,CORTLAND CITY SCHOOL DISTRICT,NY,1.0,Town,21.0,1957.0,53263.0,0.1889999999999999,0.038,0.943,0.046,6.498516937,0,3608460,1,R2 - Grants,0,0,None,0,3608460,No,0,0,1
3608490,COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT,NY,1.0,Town,,1189.0,73468.0,0.073,0.09,0.845,0.144,6.591825751,0,,0,,0,0,None,0,,,0,0,0
3174820,OMAHA PUBLIC SCHOOLS,NE,1.0,Urban,326.0,51754.0,60157.0,0.146,0.181,0.7440000000000001,0.18,7.504845515,0,3174820,1,R1 - 2022 Rebates,0,0,None,0,3174820,No,0,0,1
3174820,OMAHA PUBLIC SCHOOLS,NE,1.0,Urban,326.0,51754.0,60157.0,0.146,0.181,0.7440000000000001,0.18,7.504845515,0,3174820,1,,1,10,LOTTERY_WINNER,1,3174820,No,0,1,0
3608610,CROWN POINT CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,7.0,334.0,67500.0,0.066,0.033,0.987,0.003,5.778121755,0,,0,,0,0,None,0,,,0,0,0
3608790,DANSVILLE CENTRAL SCHOOL DISTRICT,NY,1.0,Town,32.0,1371.0,60182.0,0.1,0.03,0.964,0.016,6.229426463,0,,0,,0,0,None,0,,,0,0,0
3608850,DERUYTER CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,13.0,337.0,74276.0,0.065,0.003,0.999,0.0,6.292001496,0,,0,,0,0,None,0,,,0,0,0
3608880,DEER PARK UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,86.0,4050.0,112757.0,0.066,0.176,0.7390000000000001,0.157,7.215790317,0,,0,,0,0,None,0,,,0,0,0
3608910,DELAWARE ACADEMY CENTRAL SCHOOL DISTRICT AT DELHI,NY,1.0,Rural,19.0,753.0,58750.0,0.141,0.049,0.94,0.0279999999999999,6.0046751,0,,0,,0,0,None,0,,,0,0,0
3608970,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,NY,1.0,Town,2.0,2235.0,56531.0,0.124,0.027,0.974,0.0069999999999999,6.503240476,0,,0,,0,0,None,0,,,0,0,0
3609030,DEPEW UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,49.0,1905.0,67911.0,0.081,0.021,0.957,0.04,7.590721868,0,3609030,1,,1,0,LOTTERY_WINNER,1,,,0,1,0
3609060,DEPOSIT CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,17.0,495.0,44956.0,0.181,0.018,0.971,0.013,6.355616776,0,,0,,0,0,None,0,,,0,0,0
3609090,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,50.0,2536.0,94347.0,0.077,0.043,0.8059999999999999,0.1169999999999999,6.575230389,0,3609090,1,R3 - 2023 Rebates,0,0,None,0,3609090,No,0,0,1
3609120,DOBBS FERRY UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,,1522.0,125824.0,0.044,0.146,0.8340000000000001,0.081,8.529830743,0,,0,,0,0,None,0,,,0,0,0
3609210,DOVER UNION FREE SCHOOL DISTRICT,NY,1.0,Rural,,1342.0,74403.0,0.173,0.155,0.893,0.05,6.773990525,0,3609210,1,R3 - 2023 Rebates,0,0,None,0,3609210,No,0,0,1
0628470,Ontario-Montclair,CA,1.0,Urban,50.0,18471.0,66280.0,0.155,0.7559999999999999,0.58,0.057,11.52492866,0,0628470,1,R1 - 2022 Rebates,0,0,None,0,0628470,No,0,0,1
0628470,Ontario-Montclair,CA,1.0,Urban,50.0,18471.0,66280.0,0.155,0.7559999999999999,0.58,0.057,11.52492866,0,0628470,1,,1,6,LOTTERY_WINNER,1,0628470,No,0,1,0
3609330,DRYDEN CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,29.0,1345.0,67012.0,0.149,0.0289999999999999,0.958,0.019,6.580484183,0,,0,,0,0,None,0,,,0,0,0
3609360,DUANESBURG CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,23.0,660.0,85913.0,0.114,0.091,0.98,0.074,6.410369148,0,,0,,0,0,None,0,,,0,0,0
3609390,DUNDEE CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,20.0,645.0,58493.0,0.154,0.0069999999999999,0.98,0.019,6.398034201,0,,0,,0,0,None,0,,,0,0,0
3609420,DUNKIRK CITY SCHOOL DISTRICT,NY,1.0,Town,,2015.0,37878.0,0.256,0.266,0.828,0.127,7.020212161,0,3609420,1,R1 - 2022 Rebates,0,0,None,0,3609420,Yes,1,0,1
3609540,EAST AURORA UNION FREE SCHOOL DISTRICT,NY,1.0,Town,,1742.0,87940.0,0.024,0.01,0.985,0.008,7.050495503,0,,0,,0,0,None,0,,,0,0,0
3609630,EAST GREENBUSH CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,100.0,4119.0,96671.0,0.032,0.046,0.938,0.036,6.974484053,0,3609630,1,R3 - 2023 Rebates,0,0,None,0,3609630,No,0,0,1
3609660,EAST HAMPTON UNION FREE SCHOOL DISTRICT,NY,1.0,Rural,36.0,1844.0,126750.0,0.131,0.275,0.885,0.068,5.864092478,0,,0,,0,0,None,0,,,0,0,0
3609690,EAST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,95.0,2782.0,64415.0,0.099,0.113,0.8340000000000001,0.124,6.815431495,0,,0,,0,0,None,0,,,0,0,0
3609720,EAST ISLIP UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,,3446.0,128072.0,0.023,0.125,0.908,0.027,6.948367057,0,,0,,0,0,None,0,,,0,0,0
3609840,EAST MEADOW UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,,7802.0,128654.0,0.0409999999999999,0.143,0.7070000000000001,0.045,7.504505272,0,,0,,0,0,None,0,,,0,0,0
3609870,EAST MORICHES UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,,649.0,119281.0,0.034,0.013,0.954,0.024,6.463071897,0,,0,,0,0,None,0,,,0,0,0
3609900,EAST QUOGUE UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,,361.0,90670.0,0.113,0.111,0.968,0.008,6.249225231,0,,0,,0,0,None,0,,,0,0,0
3609930,EAST ROCHESTER UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,,1008.0,63832.0,0.0819999999999999,0.06,0.8959999999999999,0.086,6.770587609,0,,0,,0,0,None,0,,,0,0,0
3609960,EAST ROCKAWAY UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,4.0,1153.0,86824.0,0.043,0.161,0.8,0.122,7.411648796,0,,0,,0,0,None,0,,,0,0,0
3609990,EAST SYRACUSE MINOA CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,62.0,3498.0,68148.0,0.065,0.026,0.943,0.024,6.643330292,0,3609990,1,R1 - 2022 Rebates,0,0,None,0,3609990,No,0,0,1
3610050,EAST WILLISTON UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,7.0,1609.0,202946.0,0.0279999999999999,0.042,0.7659999999999999,0.02,7.769973391,0,,0,,0,0,None,0,,,0,0,0
3610080,EASTCHESTER UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,,3013.0,125276.0,0.046,0.084,0.8220000000000001,0.031,8.620292501,0,,0,,0,0,None,0,,,0,0,0
3610170,EDEN CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,37.0,1323.0,79252.0,0.069,0.025,0.974,0.003,6.967794555,0,,0,,0,0,None,0,,,0,0,0
3610200,EDGEMONT UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,2.0,1936.0,250000.0,0.0139999999999999,0.044,0.639,0.0289999999999999,8.561057276,0,,0,,0,0,None,0,,,0,0,0
3610230,EDINBURG COMMON SCHOOL DISTRICT,NY,1.0,Rural,3.0,54.0,68103.0,0.105,0.017,0.979,0.017,6.066891923,0,,0,,0,0,None,0,,,0,0,0
3610260,EDMESTON CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,14.0,372.0,60938.0,0.113,0.043,0.977,0.012,6.180722041,0,,0,,0,0,None,0,,,0,0,0
3610380,ELBA CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,11.0,427.0,80000.0,0.062,0.066,0.95,0.0279999999999999,6.784391998,0,,0,,0,0,None,0,,,0,0,0
3610410,ELDRED CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,16.0,489.0,70354.0,0.076,0.0819999999999999,0.963,0.017,6.659580101,0,,0,,0,0,None,0,,,0,0,0
3610500,ELLENVILLE CENTRAL SCHOOL DISTRICT,NY,1.0,Town,,1474.0,55488.0,0.17,0.258,0.769,0.146,6.576845043,0,,0,,0,0,None,0,,,0,0,0
3610530,ELLICOTTVILLE CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,14.0,573.0,66677.0,0.079,0.006,0.995,0.008,6.566322708,0,,0,,0,0,None,0,,,0,0,0
3610560,ELMIRA CITY SCHOOL DISTRICT,NY,1.0,Suburban,74.0,5512.0,51291.0,0.193,0.043,0.883,0.122,6.675953,0,,0,,0,0,None,0,,,0,0,0
3610590,ELMIRA HEIGHTS CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,12.0,1084.0,54738.0,0.181,0.052,0.927,0.078,6.682235906,0,,0,,0,0,None,0,,,0,0,0
3610620,ELMONT UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,49.0,3394.0,108866.0,0.055,0.206,0.2739999999999999,0.4379999999999999,7.737141255,0,,0,,0,0,None,0,,,0,0,0
3610650,ELMSFORD UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,,1059.0,118958.0,0.078,0.325,0.469,0.282,8.448745176,0,,0,,0,0,None,0,,,0,0,0
3610680,ELWOOD UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,,1998.0,144045.0,0.037,0.138,0.85,0.085,7.444542124,0,,0,,0,0,None,0,,,0,0,0
3610710,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,47.0,3703.0,54197.0,0.159,0.033,0.906,0.09,6.972552816,0,,0,,0,0,None,0,,,0,0,0
1201440,ORANGE,FL,1.0,Suburban,1017.0,207561.0,65784.0,0.139,0.326,0.659,0.233,7.618367409,0,1201440,1,R1 - 2022 Rebates,1,20,COMPETITIVE_R2,0,1201440,No,0,0,1
3610920,FALCONER CENTRAL SCHOOL DISTRICT,NY,1.0,Town,18.0,1147.0,53591.0,0.144,0.032,0.99,0.0069999999999999,6.949990928,0,,0,,0,0,None,0,,,0,0,0
3610950,FALLSBURG CENTRAL SCHOOL DISTRICT,NY,1.0,Town,,1557.0,51970.0,0.221,0.222,0.6609999999999999,0.2189999999999999,6.465494123,0,,0,,0,0,None,0,,,0,0,0
3610980,FARMINGDALE UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,3.0,5251.0,119520.0,0.057,0.114,0.853,0.063,7.272312116,0,3610980,1,R2 - Grants,0,0,None,0,3610980,No,0,0,1
3611070,FILLMORE CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,20.0,677.0,61250.0,0.184,0.017,0.969,0.021,6.300875275,0,,0,,0,0,None,0,,,0,0,0
3611100,FISHERS ISLAND UNION FREE SCHOOL DISTRICT,NY,1.0,Rural,,57.0,46250.0,0.0,0.069,0.862,0.0,6.186372877,0,,0,,0,0,None,0,,,0,0,0
3611160,FLORAL PARK-BELLEROSE UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,18.0,1597.0,134717.0,0.024,0.142,0.762,0.022,7.841898682,0,,0,,0,0,None,0,,,0,0,0
3611190,FONDA-FULTONVILLE CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,3.0,1314.0,69357.0,0.114,0.034,0.978,0.0139999999999999,6.401445309,0,,0,,0,0,None,0,,,0,0,0
3611250,FORESTVILLE CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,15.0,455.0,64226.0,0.119,0.031,0.987,0.002,6.835828257,0,,0,,0,0,None,0,,,0,0,0
3611280,FORT ANN CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,17.0,476.0,73569.0,0.05,0.134,0.6609999999999999,0.292,6.586685499,0,3611280,1,R1 - 2022 Rebates,0,0,None,0,3611280,Yes,1,0,1
3611310,FORT EDWARD UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,3.0,401.0,51979.0,0.14,0.001,0.993,0.018,6.869251781,0,,0,,0,0,None,0,,,0,0,0
3611370,FORT PLAIN CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,17.0,758.0,42708.0,0.212,0.074,0.948,0.026,6.253480491,0,3611370,1,R1 - 2022 Rebates,0,0,None,0,3611370,Yes,1,0,1
3611400,FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT,NY,1.0,Town,,846.0,60828.0,0.095,0.012,0.959,0.0289999999999999,6.40197421,0,,0,,0,0,None,0,,,0,0,0
3611430,FRANKLIN CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,10.0,231.0,68156.0,0.163,0.076,0.976,0.022,6.124243222,0,3611430,1,R1 - 2022 Rebates,0,0,None,0,3611430,Yes,1,0,1
3611460,FRANKLIN SQUARE UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,28.0,1930.0,124043.0,0.042,0.157,0.794,0.03,7.665701057,0,3611460,1,R3 - 2023 Rebates,0,0,None,0,3611460,No,0,0,1
3611490,FRANKLINVILLE CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,16.0,625.0,51091.0,0.195,0.052,0.986,0.015,6.477048193,0,,0,,0,0,None,0,,,0,0,0
3611520,FREDONIA CENTRAL SCHOOL DISTRICT,NY,1.0,Town,,1492.0,64610.0,0.138,0.0819999999999999,0.879,0.055,6.985148574,0,,0,,0,0,None,0,,,0,0,0
3611550,FREEPORT UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,,6469.0,99939.0,0.074,0.436,0.504,0.3779999999999999,7.260909273,0,,0,,0,0,None,0,,,0,0,0
3611610,FREWSBURG CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,13.0,774.0,54387.0,0.125,0.005,0.989,0.005,6.905060512,0,,0,,0,0,None,0,,,0,0,0
3611640,FRIENDSHIP CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,6.0,302.0,48875.0,0.211,0.0,0.963,0.037,6.396646794,0,,0,,0,0,None,0,,,0,0,0
3611670,FRONTIER CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,76.0,4659.0,69950.0,0.069,0.024,0.975,0.02,7.347026864,0,,0,,0,0,None,0,,,0,0,0
3611700,FULTON CITY SCHOOL DISTRICT,NY,1.0,Town,5.0,3171.0,55366.0,0.218,0.039,0.974,0.013,6.478166081,0,3611700,1,R1 - 2022 Rebates,0,0,None,0,3611700,Yes,1,0,1
3611730,GALWAY CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,29.0,830.0,81220.0,0.062,0.005,0.982,0.011,6.693534897,0,,0,,0,0,None,0,,,0,0,0
3611740,GANANDA CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,24.0,912.0,77571.0,0.075,0.053,0.927,0.0,6.674814988,0,,0,,0,0,None,0,,,0,0,0
3611760,GARDEN CITY UNION FREE SCHOOL DISTRICT,NY,1.0,Suburban,62.0,3945.0,185188.0,0.025,0.059,0.92,0.01,7.719939125,0,,0,,0,0,None,0,,,0,0,0
3611860,GARRISON UNION FREE SCHOOL DISTRICT,NY,1.0,Rural,1.0,231.0,128929.0,0.124,0.0289999999999999,0.93,0.032,7.612340811,0,3611860,1,R1 - 2022 Rebates,0,0,None,0,3611860,No,0,0,1
0628650,Orange Unified,CA,1.0,Urban,125.0,24764.0,108145.0,0.086,0.373,0.7140000000000001,0.026,10.60653123,0,0628650,1,R1 - 2022 Rebates,0,0,None,0,0628650,No,0,0,1
0628650,Orange Unified,CA,1.0,Urban,125.0,24764.0,108145.0,0.086,0.373,0.7140000000000001,0.026,10.60653123,0,0628650,1,,1,25,LOTTERY_WINNER,1,0628650,No,0,1,0
3611910,GENERAL BROWN CENTRAL SCHOOL DISTRICT,NY,1.0,Suburban,23.0,1402.0,73313.0,0.148,0.017,0.955,0.04,6.2727313,0,,0,,0,0,None,0,,,0,0,0
3611940,GENESEO CENTRAL SCHOOL DISTRICT,NY,1.0,Town,19.0,857.0,51574.0,0.283,0.046,0.927,0.0409999999999999,6.438077349,0,,0,,0,0,None,0,,,0,0,0
3611970,GENEVA CITY SCHOOL DISTRICT,NY,1.0,Town,44.0,2129.0,62796.0,0.152,0.118,0.85,0.11,6.617159355,0,,0,,0,0,None,0,,,0,0,0
3612030,GERMANTOWN CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,10.0,498.0,73718.0,0.076,0.085,0.929,0.018,6.638293885,0,,0,,0,0,None,0,,,0,0,0
3612120,GILBOA-CONESVILLE CENTRAL SCHOOL DISTRICT,NY,1.0,Rural,13.0,302.0,53945.0,0.139,0.062,0.959,0.0279999999999999,5.874029254,0,,0,,0,0,None,0,,,0,0,0
3612180,GLEN COVE CITY SCHOOL DISTRICT,NY,1.0,Suburban,,3214.0,81693.0,0.138,0.315,0.73,0.081,8.038357938,0,,0,,0,0,None,0,,,0,0,0
3612240,GLENS FALLS CITY SCHOOL DISTRICT,NY,1.0,Urban,17.0,1993.0,62984.0,0.107,0.043,0.967,0.036,6.803403678,0,,0,,0,0,None,0,,,0,0,0
3612270,GLOVERSVILLE CITY SCHOOL DISTRICT,NY,1.0,Town,,2628.0,45757.0,0.203,0.052,0.951,0.035,6.313937913,0,,0,,0,0,None,0,,,0,0,0
